reviewText,helpful,overall,reviewerID,unixReviewTime,asin,reviewerName,reviewTime,summary
overal these replac led are good and onc instal good bright bluish white light insid the cabin the trunk led is the coolest among all and is not direct fuse type bulb replac rather an led array with 3m adhes pad to be stuck in nice slot within the trunk light was surpris it fit so well and seem to be purpos built for that not sure if other honda trunk light are similar it is breez to instal just be care how you pop the len light cover but high fals market on the led flashlight freebi 15 88 it is keychain led that one can get for 50 cent these led bulb are good enough to sell without the freebi and fals market the seller need not mislead custom cast shadow on the vendor s credibl also i could find nowher the bulb are made in japan as the seller claim,"[1, 2]",3.0,A2PNBEVAMV28R8,1370563200,B005C1Y9D6,"Dealzguy ""Dealzguy""","06 7, 2013","Good overall, nice bright light, but some false marketing by the vendor."
i purchas 8 of these strap 4 pack out of the 8 2 didn retract to the close posit but they were fair easi to work onc you got the hang of them,"[0, 0]",3.0,AGD5A1IG81SKC,1390521600,B005C2ACBI,michael v,"01 24, 2014",Not Bad for the price....
will not buy again tooo small of amount and margin perform,"[0, 0]",1.0,A1FZQ9YHQK9WZ2,1405036800,B005C43YHU,Dave the fish guy,"07 11, 2014",Can not recommend
this product is ok it work well but not good enough i do like it and still use it but it doe not do great job clean plastic or rubber bumper,"[1, 1]",3.0,A34SGUY6AK5SB1,1384905600,B005C43YHU,Leon Del,"11 20, 2013","Meds RENu Finish, Trim Restorer"
this product doe shine the black plastic trim and that shine seem to last longer than most other dress type product howev it did not make the fade black trim black enough for me it onli most add shine but doe not realli add much if ani black back also it s veri expens for tini littl nail polish bottl size bottl at this price i don know that i would purchas this again when it run out,"[1, 2]",3.0,A1F9Z42CFF9IAY,1362700800,B005C43YHU,T. Tom,"03 8, 2013",Not as good as I expected
this one is littl better than one similar product i had previous it slip around less and blend in well with my black leather seat if you don have heat seat in your vehicl this can be great i wish it includ an indoor plug as well that would have earn at least anoth star,"[2, 6]",3.0,A20OBCQWBKCGZT,1353369600,B005EJGSQ2,Flaherty,"11 20, 2012",Had one before
product work great for three day then that was it seem like good product at first but definit can recommend,"[0, 0]",1.0,A9KMLGCWPQTBT,1405209600,B005EJGSQ2,Kwalsh,"07 13, 2014",no good
i was initi surpris at the qualiti of this for be so cheap i have purchas few amazon basic item and have been happi with all of them this head seat cover is no differ instruct are bit straightforward it has an elast band on the back to keep itself rough in the right spot instruct say you can leav it like that or use the addit tie down strap that also come with hook strap are fine but are extrem short so as most other review have mention have to use someth like string or bunge cord to lock down if you realli want it not to slide around i have this over leather seat which get extrem cold in the winter but it slide like it on ice if it not bunge cord down to the seat instal was joke five minut mayb hardest part is decid how you want to anchor it low heat work fine it nice but has to be on for quit while befor it comfort warm howev you can feel heat after about one minut after you turn it on high heat work realli nice extrem warm i prefer this one unless i am on drive longer than 30 minut then switch it to low or just off becaus my car is realli warm by then do heed the warn and unplug it while not use it has nifti red light on the plugin so you can see if you left it on plug in the seat in my vehicl has side airbag and 1 armrest on the opposit side of the airbag and i was abl to fit this without modif to the seat as to not interfer with either one so after all is said and done i am extrem happi with my purchas doe exact what it is suppos to do and was veri reason cheap fix for my cold bum would definit buy again edit on 2 1 14i bought this and it was deliv on 10 31 13 and as of today 2 1 14 it no longer put out heat check the fuse and tri and multipl 12 volt plug in and it will not work i will probabl opt for the profession instal heat pad next time sinc it couldn even last one season rate downgrad from 5 to 3 star as at least the price wasn wallet shatter,"[19, 20]",3.0,A50W36ATFDSNU,1384473600,B005EJGSQ2,ND,"11 15, 2013",Was..... a great seat warmer at a great price.
i ve been use this sinc dec 2012 pros onc it heat up it s nice con it take long time to get warm it doesn seem to heat evenlyi ll edit this post if it ever die with the date it die on i ve read some other review that it die fast,"[1, 2]",3.0,A1A14CF173OQJ4,1358812800,B005EJGSQ2,Stephen Cirelli,"01 22, 2013",Keeps my butt warm
but then after about 4 month of use it just complet stop work so i would definit not buy again,"[0, 0]",2.0,A3SCKXNV5NQR4I,1399852800,B005EJGSQ2,Thomas G. Watkins,"05 12, 2014",Worked good for a while
i have high back leather bucket seat in my 1999 expedit and this cushion will not stay where it should the seat is fine but the back will not stay in place when you are get in and sit down 8230 it slide all the way down to the seat cushion after you sit you have to lift yourself up 8230 becaus you 8217 re now sit on the back potion that just slid down 8230 then reach behind and lift it back up that 8217 s not easi to do and you shouldn 8217 have to do it in the first place the elast strap for the back are pretti useless 8230 even on other brand 8230 and the onli way i can see to keep it in place is to have cloth seat that you could put some furnitur screw into it and attach it direct to the seat back 8230 which i 8217 m not inclin to do on leather i also don 8217 like where the off switch is locat becaus it fall between the seat and center consol sinc i have to use an outlet that stay on even when the ignit is off it 8217 s easi to forget this is on 8230 and will stay on i would have much prefer an off switch at the plug end 8230 but that 8217 s just me i have back problem so the lift and reach behind me everi time i get into the vehicl is enough to drop this to 3 star but it would easili be 5 star if i had cloth seat,"[0, 0]",3.0,A3V0D97QKXDN5R,1395446400,B005EJGSQ2,"T. Morris ""On The High Desert""","03 22, 2014",The back will not stay put on a leather seat.
i bought this led pack specif becaus of the agt brand what arriv are generic led s in singl pack not the 2 per agt bag see photo yes sure the bulb work and they do what i want and they are as technic describ 10x 194 168 2825 5 smd white high power led car light bulb but they aren agt 10 x wedg type bulb by agt packag 2 per plastic bag agt brand led bulb are known for use superior smd bulb that perform and last 2x longer than competitor led bulb be awar of seller sell non agt brand bulb there are cheaper modul on the market they may substitut agt bulb never ship from china hmmm sure note that you will find these are not tight fit in the holder like the origin incandesc bulb and you need to tri various bulb until you get reason fit time will tell how long these cheap presum chines bulb last unfortun amazon seem to be use more and more untrustworthi sourc,"[4, 4]",1.0,A4WCZVA328QB4,1380844800,B005ETCIO8,Allen D. Reinecke,"10 4, 2013",Another deceitful seller - YouBizAuto
this bulb doe not emit the light i was hope for i suppos if i had more experi with led i could have pick better bulb,"[0, 0]",2.0,AW5ANIKHY15CR,1386633600,B005ETCIO8,"Jim in Martinez ""Grandpa Morris""","12 10, 2013",Getting the right LED is an experiment at best
new review after about 3 4 year all of the lamp that were instal have develop flicker or have just gone out the vendor readili replac the first 2 3 that stare flicker within 2 week by now the rest have start flicker and one or two are complet dark they seem fine if they are not on full time one in the park licens light are the first to fail then the overhead dome light the best one remain are in the door onli on when that door is open the dome light last until one day i had the door open for an hour or so while clean then coupl of those start flicker i haven contact the vendor again i don rememb what the warranti is no sens in go through the troubl to get more of these just to have them fail i suspect they are not run an adequ resistor if ani intern instead push for maximum output which rais temp and lower lifespan oh well may just go back to incandesc 1 light qualiti typic slight blue led output they are brighter than incandesc in non focus hous like dome light and accept for clear marker light licens light etc veri happi with these in interior and puddl light and dome light they throw lot of flood light in focus len they are about the same as filament bulb just not as much pinpoint focus 2 bulb qualiti it s solid bulb that is littl tight to instal but even in realli tight socket they did not break on me they run littl warm in alway on use so i m not sure what to expect from them long term of the 12 i have instal 2 have had one element each bulb has five start to flicker the flicker would stop if i press on it the vendor has quick replac the bulb and has said they ll provid 90 day warranti this work for me 3 price 10 for 10 led bulb is reason keep in mind at this price while some may have given me troubl the cost is no more than incandesc 4 i m give 5 star becaus the vendor and the low price make up for the problem i ve seen so far it s neat product and afford to experi with edit dock one star to 4 aft few month half of these have lost sever led element,"[1, 1]",2.0,A18ZXVF5AQFK35,1347321600,B005ETCIO8,"meep ""meep""","09 11, 2012",they fail quickly but the vendor tries
3 5 star becaus you get what you pay for out of these but high recommend understand their downfal pros fitment of the bulb into the automot socket was littl tight which i prefer lead are wrap fulli around termin mean you don have to re bend termin if your socket doesnt match bulb are just as bright if not margin brighter then oe incandesc instant respons to voltag unlik the delay experienc with oe bulb con terribl packag loos in small manila envelop ship from china qualiti control is on par with china crap standard sever led assembl were not fulli socket to the base easi fix just appli light pressur to snug them in note as with most led if the bulb doesnt light when first instal tri instal it the other way around as led requir posit and negat lead to be correct in order for them to work,"[0, 0]",3.0,A3UF59YAUKN5M,1362873600,B005ETCIO8,Nick L.,"03 10, 2013","Worth The price for a Replacement bulb, but dont expect it to be revolutionary!"
flimsi feel thin gaug wire and they are not mark plus minus at the termin which is annoy product work for use of led light so thicker wire not need in this case,"[0, 0]",3.0,A22PER4P3LP2PU,1374796800,B005HWTGQU,Sir Lion,"07 26, 2013",Product is OK
i guess for how cheap it is it s nice howev it s not immens bright for how mani led it has and how much space it take up i might need to buy second one and use dremel to cut out some space to stick anoth panel in one oracl light 31mm6lsmdw 31mm festoon led bulb is almost as bright as this it s more expens but also like higher qualiti if you could manag it i d find some way to instal 2 festoon bulb into one socket solder skill mayb and get pair of oracl light 31mm6lsmdw led they re 10 pair but veri bright,"[0, 0]",3.0,A1UVOKK606C6QH,1346976000,B005J3BPCK,.,"09 7, 2012",Meh...
i instal these in my 5th wheel rv and they work great i went in at the end of the summer and turn them on all of them are blink and some are complet off the circuit board can not handl summer temperatur in hot rv do not buy for rv usag unless you will onli be in cooler climat,"[0, 0]",1.0,A2F4OUYS6G6LM0,1386460800,B005J3BPCK,"Hobbyist ""Chemistry for fun, Computers for mo...","12 8, 2013",Not suitable for Arizona...
updat 09 03 2013 i just bought bed rail kit for my truck and need to remov these from the stake hole to instal the rail 1 crack the plastic immedi as i press down on the screw of the 8 screw i attempt to remov 7 strip the head and 1 actual had back itself out befor i even got to it i end up crack the plastic off of them in order to get them out the aluminum block that lock the tie down in place had corrod and lock the screw in the block i like them when they were in there but this just ruin it for me there s 50 just gone initi impress veri satisfi with this product i am use them on an 05 dodg 2500 these kind of jingl littl when drive etc but i m not annoy by it at all my swingcas tool box make far more nois they seem durabl and well made under load they will shift in the stake hole so they re not line up proper no biggi just move them back,"[2, 2]",1.0,A29BEY0JPNHN7U,1353715200,B005JCY7RG,thatguyinA2,"11 24, 2012",great... UNTIL YOU WANT TO REMOVE THEM
these are ok wiper blade but they will be damag by small nic s in the windshield i am not sure what is better but these were ok blade,"[0, 0]",3.0,A3750I0PAZ2XDW,1390608000,B005JU5UX8,R. Murphy,"01 25, 2014",The rubber is soft
this is my 3rd brand of bracketless wiper i ve also tri valeo and autotex as with all of them this one instal easili and perform much better than an old work out wiper we ve had some rain snow and frost in the morn this wiper has been do veri well with all of these condit this one also seem to have the tightest qualiti build of the three overal littl to no streak no extra nois or skip and doe well on sub freez morn as well with bracketless blade they have an airfoil style to help keep them against the windshield when drive sometim this caus what seem like low pressur zone direct behind the blade which draw water back onto the windshield on the downstrok this one seem to do that less than the other brand overal compar to the other brand i d probabl pay littl bit more for these one base on experi so far though i haven had it long enough to compar it long term updat 5 2012 this wiper isn all that great it alway seem to leav small drop behind it on the windshield and seem to age rapid i wouldn consid these premium wiper,"[19, 24]",3.0,A3EK2KTYHJCPB9,1329091200,B005JU5VH8,Brian R.,"02 13, 2012",So far so good
i ve had the bosch wiper blade on my driver s side for approxim 2 month my car is park uncov outsid 24 7 over the year i ve use oem blade auto part store blade silblad bosch other than cheapi pair put on by my dealership auto servic depart i can see no real differ in durabl wipabl of ani of the blade i ve list abov they all start out great then deterior over time from my experi they all seem to wear out in about the same number of month i ve never had wiper blade go through 1 2 year this bosch blade is ok it work well out of the carton is easi to instal after 2 month it still doe decent job at get the rain off of the windshield i am start to see littl streak and i still need scrubber to get bug splat off the windshield i have 6 month old silblad on my passeng side and the bosch wipe better than the old silblad but the bosch hasn been on the car expos to the element as long at this point i m not impress enough with the bosch to say that it warrant premium price,"[12, 15]",3.0,A2SZLNSI5KOQJT,1339804800,B005JU5VH8,Carrie,"06 16, 2012","Can't See the ""Premium"" in This Wiper Blade"
novemb 21 2012 updat well these blade are not worth the extra premium price they last just bare 9 month on my car normal life is year these are on 2002 buick rendezv i ve gone through rough 9 set of wiper blade all last over year as i said in the lower part of this review yes it was complic to rememb how to pull these blade off they are differ from all other blade around and those two littl squeez spot were hard to figur out after all this time i won be repurchas these blade the replac blade i purchas this time are michelin hybrid wiper classic frame with full blade coverag michelin 5022 stealth wiper blade 22 pack of 1 the origin review the bosch icon wiper blade is bosch s top of the line frameless wiper this is an outstand blade that is surpris easi to instal the most import step with wiper blade is find the correct blade for your care gone are the day when i could go to part counter and ask for 24 inch refil refil don exist anymor there is part finder on amazon i would also recommend use the blade finder at bosch to simpli doubl check the blade requir lot of car have two blade that are differ length odd my buick rendezv did not have the third rear wiper list the part finder both place onli list two blade there are also and b version of these blade so be certain to pick the correct blade the hardest part of instal is remov the old wiper blade while visit bosch s blade finder i stumbl on an excel video that demonstr how to replac wiper blade remov the old one is the longest part of the video this particular blade is for the u shape end of the metal wiper arm there is usual clip on the insid of that u on the pivot side of the wiper arm it is also good idea to lay towel down on the windshield just in case the wiper arm jump out of your hand it s not unheard of to crack windshield that way the final step is to open the black plastic clip slide the u shape end of the wiper arm through that clip and into the holder pull back and snap the clip down the end of the wiper arm is now encas in love plastic that s it there s noth more to do pretti simpl replac both wiper blade on my buick rendezv at midnight took me 20 minut total and that includ wash my hand and recycl the packag materi i ll admit that i ve chang lot of wiper blade the icon blade is direct competitor to the goodyear assur wiper blade it s pretti amaz to see these two blade side by side the onli real differ between the blade the bosch has an aerodynam spoiler to help forc the blade against the car window at speed and the clip mechan on the goodyear is more univers but leav the clip expos to the element honest these two differ are nice look but i m not sure they realli make that much differ in the big pictur i instal the goodyear assur blade about year ago and couldn exact rememb the clip mechan so it took me moment to remov the old blade in year or two when i replac these blade i m certain i will forget about how that plastic cover is clip on and will struggl just as much with the bosch blade in their market inform bosch talk about how the clip prevent snow and ice build up on the wiper blade in all my year of drive in realli bad snow storm i ve never seen wiper blade have problem with the cover to the attach point this is good look blade bosch and goodyear both have elimin that extern frame with all the pivot point and metal or plastic holder those realli did get snow under them and creat problem they are now use spring steel plate wrap with plastic there are no move part with this system the rubber wiper blade is actual exact the same as an extern frame wiper it sit insid slot like all the rest the end cap are attach tight and should never fall off overal this is an excel wiper blade given that wiper blade last for good year or two i think these are worth the extra cost over bosch blade i would shop base on price versus the goodyear assur blade they are virtual the same thing goodyear gy wb765 22 assur black 22 premium rubber graphit coat wiper blade,"[0, 0]",2.0,A3EXWV8FNSSFL6,1327449600,B005JU5VH8,Daniel G. Lebryk,"01 25, 2012",Worn Out After Nine Months
the bosch icon wiper blade is bosch s top of the line frameless wiper this is an outstand blade that is surpris easi to instal novemb 21 2012 updat well these blade are not worth the extra premium price they last just bare 9 month on my car normal life is year these are on 2002 buick rendezv i ve gone through rough 9 set of wiper as i said in the lower part of this review yes it was complic to rememb how to pull these blade off they are differ from all other blade around and those two littl squeez spot were hard to figur out after all this time i won be repurchas these blade the most import step with wiper blade is find the correct blade for your care gone are the day when i could go to part counter and ask for 24 inch refil refil don exist anymor there is part finder on amazon i would also recommend use the blade finder at bosch to simpli doubl check the blade requir lot of car have two blade that are differ length odd my buick rendezv did not have the third rear wiper list the part finder both place onli list two blade there are also and b version of these blade so be certain to pick the correct blade the hardest part of instal is remov the old wiper blade while visit bosch s blade finder i stumbl on an excel video that demonstr how to replac wiper blade remov the old one is the longest part of the video this particular blade is for the u shape end of the metal wiper arm there is usual clip on the insid of that u on the pivot side of the wiper arm it is also good idea to lay towel down on the windshield just in case the wiper arm jump out of your hand it s not unheard of to crack windshield that way the final step is to open the black plastic clip slide the u shape end of the wiper arm through that clip and into the holder pull back and snap the clip down the end of the wiper arm is now encas in love plastic that s it there s noth more to do pretti simpl replac both wiper blade on my buick rendezv at midnight took me 20 minut total and that includ wash my hand and recycl the packag materi i ll admit that i ve chang lot of wiper blade the icon blade is direct competitor to the goodyear assur wiper blade it s pretti amaz to see these two blade side by side the onli real differ between the blade the bosch has an aerodynam spoiler to help forc the blade against the car window at speed and the clip mechan on the goodyear is more univers but leav the clip expos to the element honest these two differ are nice look but i m not sure they realli make that much differ in the big pictur i instal the goodyear assur blade about year ago and couldn exact rememb the clip mechan so it took me moment to remov the old blade in year or two when i replac these blade i m certain i will forget about how that plastic cover is clip on and will struggl just as much with the bosch blade in their market inform bosch talk about how the clip prevent snow and ice build up on the wiper blade in all my year of drive in realli bad snow storm i ve never seen wiper blade have problem with the cover to the attach point this is good look blade bosch and goodyear both have elimin that extern frame with all the pivot point and metal or plastic holder those realli did get snow under them and creat problem they are now use spring steel plate wrap with plastic there are no move part with this system the rubber wiper blade is actual exact the same as an extern frame wiper it sit insid slot like all the rest the end cap are attach tight and should never fall off overal this is an excel wiper blade given that wiper blade last for good year or two i think these are worth the extra cost over bosch blade i would shop base on price versus the goodyear assur blade they are virtual the same thing goodyear gy wb765 24 assur black 24 premium rubber graphit coat wiper blade,"[11, 17]",2.0,A3EXWV8FNSSFL6,1327449600,B005JU5VUK,Daniel G. Lebryk,"01 25, 2012",Doesn't Go The Distance
i ve had valeo ultim and these icon aero style wiper for mayb six year on two differ car they are not streak free as i reckon they are advertis to be the passeng side blade almost alway doesn fulli make contact on the windshield by the fender mani other complain of this in other word they don contour as well as advertis i think wiper that use refil work better and are more econom onli reason i use these icon is becaus they look better than the blade that came on my car which were the non refil type meh,"[0, 1]",3.0,A39HRG6LBI3ZQP,1372896000,B005JU5XOO,John Khalil,"07 4, 2013",Overhyped.
read around about headlight i expect these to be dramat differ from standard oem bulb especi consid the price when one of my oem bulb final die i bought this pair i replac onli the dead one and turn on my light i walk out in front of the vehicl to see if the light was ani differ i could see these are notic whiter than oem but noth dramat then i chang the other one and went out drive after dark i paid close attent to the bright of the road and i have to say i was disappoint these are unquestion whiter and brighter than oem but not to degre that justifi the cost at least to me i was just plain underwhelm i m not mad or anyth but i will seek anoth option next time bulb burn out,"[8, 10]",3.0,A2TBKM1XP7FRKT,1379289600,B005KDOA9Y,D.J.,"09 16, 2013","Good lights, bad value"
it s steep price to pay for headlight bulb but i want white light these bulb were littl whiter and brighter than stock but it didn 34 wow 34 me at all these bulb are just ok,"[0, 1]",3.0,A2342SZSD04YP1,1368662400,B005KDOA9Y,Nathan Nguyen,"05 16, 2013",Sylvania zXe Halogens
i use this to recharg an iphon and laptop and it work veri well the fan turn on under load and is notic but not big deal sinc the radio and road nois in my car drown it out the invert is so small that fan is must to keep it cool advantag to this unit are it small size which can fit in most compart in car lightweight relat inexpens and easi to connect and use it also has 2 1 amp usb port that is veri handi to charg the phone or ipod the negat is the nois of the fan and the unit must be unplug from the power port in the car to turn it off this is veri use and easi to use invert it can also be attach direct to the batteri for heavier load but i did not test that capabl updat 1 29 13 the power invert s plug no longer work the electr connect is intermit if i move the wire it connect and then disconnect indic bad intern connect this invert is just not durabl enough for me to recommend it i have deduct 2 star,"[4, 5]",2.0,A1S78V0MOUYFUA,1339632000,B005M0LWXW,L A.,"06 14, 2012",Small and works well for about 8 months
never got it to work no help or support with softwar so i sent it back to get my money back they should not sell crap that dont work,"[0, 0]",1.0,A2ZJ6IL2HTS9LO,1366761600,B005NLCGF8,Jeff J. Presta Sr.,"04 24, 2013",scanner
i had this obd scanner for month befor recent have need to use it when my chevi duramax truck s engin light went on i instal the softwar on window 7 laptop and made the connect to this bluetooth devic not good instal program is provid the user need to know how to go into window and see which com port s are be use to connect to bluetooth otherwis the setup will fail the scanner read one dtc number but that was it when i took the truck to the chevi dealer their code scanner came back with 6 error code glad the dealer s mechan was good one and fix everi one of the 6 problem which includ replac one of the two nox sensor veri unimpress with scanner that miss 5 of 6 dtc code better to spend more and get one that will provid all the inform,"[0, 0]",1.0,A204K1OFE8OB9Y,1369785600,B005NLCGF8,Winter,"05 29, 2013",Incomplete reading of codes
tri it on two vehicl need to be reset by unplug and or restart my app bit of pain as i was be cautious and shut down the pickup and restart also did not read fuel set on my silverado that did work on doge ram 2500 it would be better to get more expens devic that work and that can be updat,"[1, 2]",1.0,ALUNVOQRXOZIA,1383609600,B005NLQAHS,Conrad B. Senior,"11 5, 2013",AVOID AVOID AVOID...this is a crap shoot if it works.
i gave this unit 3 star not becaus the scanner is bad it not thi unit work great final unit that work and at great price howev there is problem with the scan tool cd sent with unit it 2006 date cd the info on it is outdat and not even understood by bafx repres spent alot of wast time tri to get bafx to answer question regard scan tool gave up and after research scan tool contact palmer peform engin who inform me that bafx was not author to suppli this cd and had been ask not tosuppli it rather than get confus with scan tool cd contact ppe i end up use touch scan with the elm 327 pro s definit puchas elm 327 from bafxcon thow out the cd and contact direct an appropri softwar provid not torqu who offer littl to zero support in addit touch scan has 14 day free trial offer,"[1, 1]",3.0,A3L8YH446HUCVM,1365033600,B005NLQAHS,Dallas viewer,"04 4, 2013",WORKS GREAT BUT BEWARE THE CD
you expect clone to be qualiti realli whi let me list whi they are poor 1 hand solder and bad done in mani case bad connect insid 2 use 5vdc power regul chip that is not ani good at all in car noisi environ nor did they add filter to protect this weak chip that is whi it die after work the car c clutch cycl can blow up the 78 seri reg in side in 1 10th second fact 3 the processor and op code for the chip firmwar was stolen for the canada compani that invent copyright it hard cold fact the real maker of the chip is here ask them http elmelectron com obdic html4 the app softwar too was stolen if you look close and see what you have you will find out it and illeg version of an american compani softwar call them and ask they will make your ear burn the maker look them up and ask them now those are the fact and it is clone you do get what you pay for when buy clone anyth if you had bought real one it might stay work here is the real tool and they do speak english and do take call and do have help forum dah the real tool is herehttp www scantool net scan tool smart phone that be said i have 4 top brand scan tool but if you buy 3 of these clone for 17 on ani sunday one might work i have 3 but expect zero to work my last one fail for bad solder insid im an electron tech retir and diagnos it and repair it the next one that die i found the 7805 chip blown to bit that chip dont belong in car unless you know how to make it work filter i do have fix for it use tvs chip on the input of the reg it work great here is that 1 chip the cloner can clone or want to buy onli 50 cent in thousand http www digikey com product detail en smdj22ca smdj22cact nd 2409345that is the truth,"[4, 7]",1.0,AUL2CD4MXGFA5,1369958400,B005NLQAHS,"Ichabod Mudd ""Ichabod mudd""","05 31, 2013","you expect clones to be , quality, really>?  why?"
this seem to be work fine for me use the torqu app on android issu i have found the devic mac address is generic and can caus issu with multipl devic have to enter the password for the devic everi time the app is shutdown,"[2, 3]",2.0,A3I7GUWI8MO95K,1365033600,B005NLQAHS,Patryk,"04 4, 2013",ok
never work right out of the box torqu would constant say faulti reader until 2 week later it larg stop work it would onli send updat onc everi 5 second not accept sent it back got refund from amazon step up to the non generic scantool there appear to be sever differ copi of this design float around here and ebay they all probabl come from the same factori in china and chang the sticker with their logo,"[0, 2]",2.0,A33RM8D38PH1YC,1348272000,B005NLQAHS,Shopper,"09 22, 2012",Same generic junk...
i got this specif to use on 1996 model year car and it still can not generat reliabl connect howev when i put this in my 2011 vehicl it work without issu,"[0, 0]",3.0,A3IEAYDS24L2IK,1378166400,B005NLQAHS,S. Horrell,"09 3, 2013",Works perfect on late model cars. 90's cars seem to have an issue though.
would not connect from my 2005 dodg ram diesel to toshiba a100 or tmobil g2 with the torqu app,"[1, 1]",1.0,A29BEY0JPNHN7U,1377993600,B005NLQAHS,thatguyinA2,"09 1, 2013",Did not connect
these peopl who say it fit snug and doesn pop off either had to do what i did or they don have jk this thing wont stay on the armrest the moment you open up that center consol in my 07 jk at least and as far as i know they didn chang the design of that armrest for newer model in order to get it to stay put i unscrew the armrest from the center consol torx screw i then push the screw through the neopren and reinstal the armrest back onto the center consol so now it firm sit in place and doesn pop off the moment my dog step on it or i open it now it solid but there is no way that it is solid for anyon els without modifi it like that it take littl more effort to get it to click shut but not too much other than that it look decent and i don mind that i had to figur out solut on my own but some instruct say to do what i did would have been golden,"[3, 4]",3.0,A3TBRWXT1V8BIV,1365033600,B005NXMFW0,A. Cummings,"04 4, 2013",Needs end-user adaptation
it veri comfort who ever own jk know how hard that plastic arm rest is and how hot it get in the summer with the top off there are coupl problem with this pad first it doesn stay in spot becaus there is noth that actual hold it in it place except the elast band around the bottom and that not enough so everi time i open the compart the pad fall out and i have to put it back on so i learn not to open the compart all the way just half way is good lil annoy but it work second thing i notic is when i had the top off and the door off and i didn rest my arm on the pad the air lift the pad from the back bottom i almost lost it twice but i caught it i was veri impress with my reflex at that moment over all it the cheapest in the market for 20 you cant go wrong i got use to the fact everi time i m at the drive thru buy coffe and open the compart to get my chang i have to adjust the pad it becam habit and it doesn bother me anymor,"[0, 0]",3.0,AR7CESR484YEP,1386633600,B005NXMFW0,example1,"12 10, 2013",its okay for the price
goe on fine wear kinda quick though not super durabl stitch come undon after bit of use it s cheap but whatev,"[0, 0]",3.0,A210MOW8BZ6YWF,1393372800,B005NXMFW0,Jeremy Armstrong,"02 26, 2014",Meh
i bought this for 2012 jeep wrangler it fit great and doesn slide around howev the black dye use fade fast it had fade to dark reddish brown about 5 month after put it on and that was dure time where i had my hard top on so it wasn get barrag by uv ray i will look elsewher when it is time to replac it,"[0, 0]",2.0,A1FZ1O1T4FT2BR,1400544000,B005NXMFW0,Keiff,"05 20, 2014","Has comfort factor, but that's about it..."
doesn fit well at all everi time you lift the consol it come off don wast your money or time tri to make it work,"[1, 2]",2.0,A2EKR8I45RQSF1,1362873600,B005NXMFW0,SJW,"03 10, 2013",Rugged Ridge Black Neoprene Center Console Armrest Pad for Jeep
love the color and design it s definit more for mayb laptop or whatev definit don use it on your vehicl fade to pale pink after mayb onli few month,"[0, 0]",3.0,A9TBZX4FZOA2X,1398643200,B005OL7K4E,Rastafied One,"04 28, 2014",Not a good buy for a vehicle!
the decal i receiv was no where as clear as the imag shown on amazon it look great if you are 5 feet away otherwis it look like you are look at snapshot of an 8 bit video game veri low resolut i ll post pictur here soon updat i have taken the imag off my car sinc sever peopl have alreadi made comment about the imag resolut i contact decal kingz to tell them the product was defect and want my money back they declin sinc i was 5 day past the 30 day return mark see my imag for detail http www amazon com gp custom media product galleri b005ol7k4 ref cm ciu pdp imag 2 ie utf8 index 2 isremot 0,"[0, 0]",1.0,A2H4R3DOVF10TI,1357171200,B005OL7K4E,R. Oden,"01 3, 2013",Terrible image resolution!
i bought this think i want veri accur gaug one it is veri hard to coupl to the schrader valv to you i have found the accuraci to be question compar to other gaug,"[0, 0]",2.0,A3UC2M9DFOX0M,1369267200,B005PJJ89U,ASMEQC,"05 23, 2013",This looks great but not quite
this seem to be qualiti item and when i can get it to seat seal on the valv stem i get accur read compar to my other gaug it is easi to program but it is difficult to proper seat on the stem,"[1, 2]",3.0,A2XZ17U949T053,1343520000,B005PJJ89U,"James Marker ""1goodeye""","07 29, 2012","Accurate, but..."
i was look for long term solid bodi greas on slide part of the truck but not load bear such as wheel bear which have it own requir this past from what i have been abl to find is not even for slide part such as window regul this is more to protect rubber seal and such or as dielectr protect for that this probabl rate 5 star i was tri to avoid white lithium becaus the spray i use on window smell terribl for long time i just bought solid lithium which i hope doe not smell fyi some peopl advis against use lithium on plastic crc calip greas say i have the tube safe on rubber and plastic i am also chang shifter bush,"[0, 0]",3.0,A365PBEOWM7EI7,1398556800,B005RNEH5O,ventingisok,"04 27, 2014",Not a grease
the rear of the meter is expos and veri sensit to the elment the panel fell apart as i tri to instal it i do not understand whi they do not instal it into plastic box even to be use in panel box would make it easier and less fragil to handl,"[5, 7]",1.0,A2TS1Y0QWQ3LA4,1350172800,B005UWD2J4,Clyden Betbabasi,"10 14, 2012",Lcd digital voltmeter
these seem great at first but howev after about 6 month of use i ve had the rubber top part in the middl crack on two of them i don use them that much and just for standard jack stand on my car i have 3 differ jack stand size and this fit everi one of them though and even crack i continu to use them the same the descript say 34 lifetim guarante 34 so mayb soon i ll tri to contact the manufactur and see what happen will updat review afterward,"[0, 0]",3.0,A14Z6D3IRJ23F7,1392508800,B005Z2XA8M,"Chris F ""root""","02 16, 2014","Great price, questionable durability"
